,time,rate
org.apache.hadoop.benchamrks.llm.AlterTableHookBenchmarkLLM.alterTableCommit,0.025330247800000517,0.15710447289394658
org.apache.hadoop.benchamrks.llm.AlterTableHookBenchmarkLLM.alterTableRollback,0.029105940533333652,0.15647226173541964
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkGetCorrectPartitions#collectionSize=10,0.0016456966333332644,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkGetCorrectPartitions#collectionSize=100,0.0016358934333332907,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkGetCorrectPartitions#collectionSize=1000,0.001635111699999975,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkGetExpiredPartitions#collectionSize=10,0.0016513569333332773,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkGetExpiredPartitions#collectionSize=100,0.0016595317999999618,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkGetExpiredPartitions#collectionSize=1000,0.001828329433333238,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkGetMaxTxnId#collectionSize=10,0.0016468759666666195,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkGetMaxTxnId#collectionSize=100,0.0016431853666666215,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkGetMaxTxnId#collectionSize=1000,0.0016315402999999775,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkGetMaxWriteId#collectionSize=10,0.0016661332333332785,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkGetMaxWriteId#collectionSize=100,0.0016401575333332816,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkGetMaxWriteId#collectionSize=1000,0.0016410535333333178,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkGetPartitionsNotInMs#collectionSize=10,0.0016442446333332684,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkGetPartitionsNotInMs#collectionSize=100,0.00162138716666662,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkGetPartitionsNotInMs#collectionSize=1000,0.0016267970999999759,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkGetPartitionsNotOnFs#collectionSize=10,0.001640207999999963,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkGetPartitionsNotOnFs#collectionSize=100,0.0016238728666666399,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkGetPartitionsNotOnFs#collectionSize=1000,0.0016453905666666433,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkGetTablesNotInMs#collectionSize=10,0.0016576774999999555,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkGetTablesNotInMs#collectionSize=100,0.0016273505999999734,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkGetTablesNotInMs#collectionSize=1000,0.001645458033333298,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkGetTablesNotOnFs#collectionSize=10,0.0016477238333332817,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkGetTablesNotOnFs#collectionSize=100,0.0016217181666666415,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkGetTablesNotOnFs#collectionSize=1000,0.0016372664666666546,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkPartitionResultCompareTo#collectionSize=10,0.0017514059999999233,0.0243401296032875
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkPartitionResultCompareTo#collectionSize=100,0.0016612820999999454,0.0243401296032875
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkPartitionResultCompareTo#collectionSize=1000,0.0016632678333332964,0.0243401296032875
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkPartitionResultEquals#collectionSize=10,0.0017818407333332984,0.02481428797218271
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkPartitionResultEquals#collectionSize=100,0.001697560999999957,0.02481428797218271
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkPartitionResultEquals#collectionSize=1000,0.0017191849999999731,0.02481428797218271
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkPartitionResultGetLocation#collectionSize=10,0.0016960609333333146,0.024656235182550973
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkPartitionResultGetLocation#collectionSize=100,0.0016283406999999857,0.024656235182550973
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkPartitionResultGetLocation#collectionSize=1000,0.0016547936666666454,0.024656235182550973
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkPartitionResultGetMaxTxnId#collectionSize=10,0.0016472695999999619,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkPartitionResultGetMaxTxnId#collectionSize=100,0.0016385181999999695,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkPartitionResultGetMaxTxnId#collectionSize=1000,0.0016492688333333097,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkPartitionResultGetMaxWriteId#collectionSize=10,0.0016347259666666324,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkPartitionResultGetMaxWriteId#collectionSize=100,0.0016325220666666357,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkPartitionResultGetMaxWriteId#collectionSize=1000,0.00164778463333332,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkPartitionResultGetPartitionName#collectionSize=10,0.0016423635333333217,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkPartitionResultGetPartitionName#collectionSize=100,0.0016339447333333058,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkPartitionResultGetPartitionName#collectionSize=1000,0.0016290108999999927,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkPartitionResultGetTableName#collectionSize=10,0.0016540926666666004,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkPartitionResultGetTableName#collectionSize=100,0.001611834733333296,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkPartitionResultGetTableName#collectionSize=1000,0.0016410893999999699,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkPartitionResultHashCode#collectionSize=10,0.0016690887999999077,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkPartitionResultHashCode#collectionSize=100,0.001676312233333263,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkPartitionResultHashCode#collectionSize=1000,0.0016741318333332882,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkPartitionResultSetMaxTxnId#collectionSize=10,0.0015629956333333337,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkPartitionResultSetMaxTxnId#collectionSize=100,0.001527133400000009,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkPartitionResultSetMaxTxnId#collectionSize=1000,0.0015265810000000273,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkPartitionResultSetMaxWriteId#collectionSize=10,0.0015478271999999917,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkPartitionResultSetMaxWriteId#collectionSize=100,0.0015365542666666671,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkPartitionResultSetMaxWriteId#collectionSize=1000,0.0015409502333333484,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkPartitionResultSetPartitionName#collectionSize=10,0.0015530732000000101,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkPartitionResultSetPartitionName#collectionSize=100,0.0015221693000000186,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkPartitionResultSetPartitionName#collectionSize=1000,0.001546778900000009,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkPartitionResultSetPath#collectionSize=10,0.0015427352666666674,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkPartitionResultSetPath#collectionSize=100,0.00153659896666666,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkPartitionResultSetPath#collectionSize=1000,0.0015391155666666838,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkPartitionResultSetTableName#collectionSize=10,0.001536758299999993,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkPartitionResultSetTableName#collectionSize=100,0.0015097105333333441,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkPartitionResultSetTableName#collectionSize=1000,0.001544838566666684,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkPartitionResultToString#collectionSize=10,0.0020979535999998814,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkPartitionResultToString#collectionSize=100,0.0020444471999998774,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkPartitionResultToString#collectionSize=1000,0.002077720333333251,0.024498182392919236
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkSetCorrectPartitions#collectionSize=10,0.0015489717000000101,0.02481428797218271
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkSetCorrectPartitions#collectionSize=100,0.001573291933333317,0.02481428797218271
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkSetCorrectPartitions#collectionSize=1000,0.001540747066666688,0.02481428797218271
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkSetExpiredPartitions#collectionSize=10,0.0015482310333333326,0.02481428797218271
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkSetExpiredPartitions#collectionSize=100,0.0015398235666666715,0.02481428797218271
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkSetExpiredPartitions#collectionSize=1000,0.0015372823000000145,0.02481428797218271
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkSetMaxTxnId#collectionSize=10,0.001534007133333334,0.02481428797218271
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkSetMaxTxnId#collectionSize=100,0.0015348431000000006,0.02481428797218271
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkSetMaxTxnId#collectionSize=1000,0.0015351475000000203,0.02481428797218271
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkSetMaxWriteId#collectionSize=10,0.0015767562333332905,0.02481428797218271
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkSetMaxWriteId#collectionSize=100,0.0015257675666666612,0.02481428797218271
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkSetMaxWriteId#collectionSize=1000,0.0015266224333333703,0.02481428797218271
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkSetPartitionsNotInMs#collectionSize=10,0.0015450691666666408,0.02481428797218271
