,time,rate
org.apache.hadoop.benchamrks.llm.AlterTableHookBenchmarkLLM.alterTableCommit,0.02480904640000064,0.5743660041124058
org.apache.hadoop.benchamrks.llm.AlterTableHookBenchmarkLLM.alterTableRollback,0.028322938233333428,0.5723098012337218
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkGetCorrectPartitions#collectionSize=10,0.0016442189666666422,0.01439342015078821
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkGetCorrectPartitions#collectionSize=100,0.001647371199999947,0.01439342015078821
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkGetCorrectPartitions#collectionSize=1000,0.0016558872333333032,0.01439342015078821
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkGetExpiredPartitions#collectionSize=10,0.001662999733333279,0.01439342015078821
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkGetExpiredPartitions#collectionSize=100,0.0016364331333332937,0.01439342015078821
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkGetExpiredPartitions#collectionSize=1000,0.001684294833333289,0.01439342015078821
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkGetMaxTxnId#collectionSize=10,0.0016406230333332649,0.01439342015078821
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkGetMaxTxnId#collectionSize=100,0.0016529125666666154,0.01439342015078821
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkGetMaxTxnId#collectionSize=1000,0.0016445665999999858,0.01439342015078821
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkGetMaxWriteId#collectionSize=10,0.0016574124333332673,0.01439342015078821
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkGetMaxWriteId#collectionSize=100,0.0016498119666666108,0.01439342015078821
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkGetMaxWriteId#collectionSize=1000,0.001656253599999978,0.01439342015078821
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkGetPartitionsNotInMs#collectionSize=10,0.0016573266999999553,0.01439342015078821
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkGetPartitionsNotInMs#collectionSize=100,0.00162545443333329,0.01439342015078821
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkGetPartitionsNotInMs#collectionSize=1000,0.0016686059333333,0.01439342015078821
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkGetPartitionsNotOnFs#collectionSize=10,0.0016547449666666281,0.01439342015078821
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkGetPartitionsNotOnFs#collectionSize=100,0.0016209687666666488,0.01439342015078821
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkGetPartitionsNotOnFs#collectionSize=1000,0.0016611563999999652,0.01439342015078821
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkGetTablesNotInMs#collectionSize=10,0.0016591586999999443,0.01439342015078821
org.apache.hadoop.benchamrks.llm.CheckResultBenchmarkLLM.benchmarkGetTablesNotInMs#collectionSize=100,0.0016262884999999718,0.01439342015078821
